ID,electricity_kwh_per_month,natural_gas_therms_per_month,vehicle_miles_per_month,house_area_sqft,water_usage_liters_per_day,public_transport_usage_per_week,household_size,home_insulation_quality,meat_consumption_kg_per_week,laundry_loads_per_week,recycles_regularly,composts_organic_waste,uses_solar_panels,energy_efficient_appliances,heating_type,diet_type,owns_pet,smart_thermostat_installed,carbon_footprint
0x3c73,390.42,21.17,453.83,1695.38,229.23,2,4,4,3.02,6,1.0,,0,1.0,gas,vegetarian,1,0.0,528.62
0x2c4d,591.55,82.33,528.64,1930.42,576.62,4,3,2,4.13,2,1.0,1.0,0,1.0,gas,vegetarian,0,1.0,727.38
0x228c,408.91,39.56,633.32,1240.53,480.79,3,5,1,3.26,3,1.0,0.0,1,1.0,gas,omnivore,0,0.0,779.07
0x3011,338.33,84.72,749.43,1304.1,327.02,7,2,3,2.31,3,1.0,0.0,0,0.0,gas,vegetarian,1,0.0,743.3
0x32f2,344.66,59.41,517.41,400.0,447.84,3,4,2,1.69,6,0.0,0.0,1,1.0,gas,omnivore,0,1.0,694.26
0x1d2a,477.76,50.84,665.15,1673.58,410.85,2,6,2,0.0,5,1.0,0.0,0,0.0,none,omnivore,0,0.0,693.39
0x4813,366.88,47.61,848.35,1166.28,350.02,3,6,2,4.15,8,1.0,0.0,0,1.0,electric,vegetarian,1,0.0,966.4
0x4fcf,500.38,40.62,875.88,2495.73,618.75,0,2,4,3.75,3,1.0,0.0,0,0.0,electric,omnivore,1,0.0,947.21
0x49d1,376.58,10.38,766.1,1145.35,305.05,1,4,2,2.24,3,1.0,0.0,1,1.0,RR[xE,omnivore,1,0.0,617.03
0x3462,417.72,50.69,878.1,1879.87,400.47,2,4,4,3.38,1,0.0,0.0,0,1.0,gas,vegetarian,1,0.0,661.58
0x2dfa,415.37,44.61,379.66,1421.9,463.76,5,6,2,2.63,4,1.0,0.0,0,0.0,electric,vegan,0,0.0,500.09
0x295e,611.31,-55.0,623.41,2335.43,427.11,1,4,4,1.66,1,1.0,1.0,0,0.0,gas,omnivore,1,0.0,817.17
0x2ad7,323.66,48.89,794.02,1386.2,447.14,5,5,7,4.19,7,1.0,0.0,0,0.0,gas,vegetarian,1,1.0,711.23
0x8d9,274.09,45.06,296.44,400.0,464.3,5,2,1,4.45,8,1.0,0.0,0,0.0,gas,omnivore,0,1.0,921.72
0x1831,-22.0,10.92,-165.138811777206,2128.34,354.77,1,2,5,3.89,9,1.0,1.0,0,0.0,-Gm3Z,vegan,1,0.0,766.69
0x393e,353.87,33.93,502.62,'ul7U,307.24,0,1,3,7.3,4,0.0,0.0,0,0.0,none,vegetarian,1,1.0,755.58
0x171f,235.65,76.16,1008.46,2748.99,373.28,6,4,3,4.44,6,1.0,0.0,0,0.0,gas,vegan,1,1.0,649.18
0x30a7,491.86,51.81,822.23,1662.98,422.66,10,1,4,2.06,6,0.0,1.0,0,0.0,gas,vegetarian,1,0.0,712.1
0x39ff,382.71,29.74,417.67,1700.89,524.52,1,5,4,5.03,7,1.0,0.0,0,1.0,gas,omnivore,0,0.0,788.54
0x2c31,346.59,29.74,788.75,1576.33,356.56,2,2,3,2.32,6,1.0,,0,,gas,omnivore,1,0.0,845.42
0x3bd4,422.83,45.23,553.97,2017.82,450.3,4,3,3,2.83,5,1.0,1.0,0,1.0,electric,omnivore,1,1.0,729.48
0x4524,327.47,51.94,713.66,473.42,305.52,0,5,2,1.31,7,0.0,0.0,0,1.0,gas,omnivore,1,0.0,785.55
0x31a3,416.51,42.91,1351.7601760171244,1767.33,298.8,3,1,4,2.58,4,1.0,,0,1.0,electric,omnivore,1,1.0,653.55
0x1f35,426.92,24.19,603.77,1933.1,422.82,7,4,5,3.07,1,1.0,0.0,0,0.0,gas,vegetarian,0,0.0,579.55
0x1151,346.24,50.7,503.51,1094.71,491.85,6,3,2,2.81,7,1.0,0.0,0,0.0,electric,omnivore,0,0.0,872.8
0x1cb4,434.14,46.74,850.6,1520.35,313.17,0,2,2,4.36,4,1.0,0.0,0,1.0,gas,vegetarian,1,0.0,728.28
0x3d9b,625.34,66.02,680.84,1555.17,264.07,3,4,3,3.52,5,0.0,1.0,0,0.0,electric,omnivore,1,0.0,1083.92
0x40f9,390.97,2.58,385.58,903.86,482.22,2,1,3,0.84,3,1.0,0.0,0,1.0,gas,omnivore,1,1.0,487.76
0x19d8,364.28,54.28,1702.4607489737607,1428.73,371.85,4,5,3,4.06,7,1.0,0.0,0,0.0,electric,vegetarian,1,0.0,750.22
0x2a2d,-55.0,71.73,715.62,1762.52,399.31,4,4,2,1.93,2,1.0,1.0,1,0.0,electric,omnivore,0,0.0,860.53
0x2db9,399.72,64.12,975.16,3243.24,640.93,8,3,3,3.68,8,0.0,0.0,1,1.0,electric,omnivore,0,1.0,894.94
0x1006,280.39,94.61,479.12,1909.02,282.87,6,3,1,1.46,5,1.0,0.0,0,0.0,electric,omnivore,1,0.0,947.05
0x36dd,508.77,35.1,996.54,1246.77,343.29,2,2,3,2.5,4,1.0,1.0,0,0.0,gas,vegetarian,1,1.0,691.61
0x509a,223.89,34.2,374.22,1417.89,143.96,5,5,3,4.28,4,1.0,0.0,1,1.0,none,omnivore,1,0.0,635.68
0x772,-66.0,36.08,702.13,3038.17,520.0,2,1,5,3.56,1,1.0,1.0,1,1.0,gas,vegetarian,0,,519.89
0x2e77,475.91,66.58,619.47,1224.49,252.36,0,3,2,3.5,7,0.0,0.0,0,1.0,gas,vegan,0,0.0,578.89
0x4c36,268.44,57.24,1060.25,1942.54,502.03,4,5,3,3.81,7,1.0,0.0,0,0.0,gas,vegetarian,1,0.0,811.71
0x1b57,390.85,78.71,883.59,2390.31,477.4,4,4,1,2.63,9,0.0,1.0,1,,electric,omnivore,1,1.0,1069.01
0x1248,258.31,54.96,473.25,1231.04,259.96,3,2,2,3.29,3,0.0,0.0,0,0.0,gas,omnivore,0,1.0,894.8
0x716,391.53,19.94,833.58,|$R]P,474.77,3,8,4,4.02,3,0.0,0.0,0,1.0,electric,omnivore,1,1.0,763.83
0x1561,368.39,38.72,849.18,1505.24,382.44,0,5,3,2.48,1,0.0,,1,1.0,gas,vegetarian,1,0.0,576.96
0xd5f,398.78,68.82,0.0,1391.72,395.51,4,1,3,3.98,2,1.0,1.0,0,1.0,gas,omnivore,1,1.0,740.1
0x5171,324.95,39.02,646.85,1633.31,457.52,3,6,3,2.0,8,0.0,1.0,1,1.0,electric,omnivore,0,0.0,677.2
0x4213,378.91,40.54,1343.77,2487.06,459.7,2,6,3,2.97,3,1.0,0.0,0,1.0,gas,vegetarian,1,,701.36
0x1773,548.98,34.81,975.93,",cYZ$",589.24,3,1,2,4.1,7,0.0,1.0,1,0.0,gas,vegetarian,1,0.0,810.05
0x51b2,496.06,31.0,143.64,1819.24,306.93,2,4,3,3.47,5,0.0,0.0,0,1.0,gas,vegetarian,1,0.0,572.62
0x4777,459.43,54.32,725.79,2227.54,410.23,3,1,5,1.73,2,0.0,0.0,0,0.0,electric,vegan,1,0.0,497.96
0x4185,460.33,70.89,664.32,1637.02,290.99,5,1,2,3.15,1,1.0,0.0,1,0.0,gas,omnivore,1,1.0,917.67
0x25d3,254.67,53.91,704.13,1486.43,162.07,3,5,2,2.8,7,1.0,1.0,0,1.0,electric,omnivore,1,0.0,810.84
0x4ece,399.27,24.75,331.98,1085.94,417.75,5,3,2,3.54,8,,1.0,0,1.0,gas,omnivore,1,0.0,753.27
0x4b1,274.24,30.96,687.73,1625.94,459.2,4,4,5,0.61,8,0.0,1.0,0,1.0,electric,omnivore,1,0.0,581.84
0x1495,508.59,68.1,1444.93,2413.91,544.53,1,4,5,4.3,5,1.0,1.0,1,1.0,gas,vegetarian,1,1.0,695.81
0x488d,534.79,51.3,824.94,2059.48,509.09,0,4,3,2.84,2,1.0,1.0,0,1.0,gas,omnivore,0,1.0,821.56
0x3fb0,539.7,32.9,1064.91,1862.8,333.72,1,4,4,6.13,3,1.0,1.0,0,1.0,Fu7Vu,vegetarian,0,0.0,704.51
0x4ff5,399.41,67.03,894.75,1599.6,335.16,2,5,3,5.36,5,1.0,1.0,0,1.0,none,omnivore,1,1.0,921.16
0x21b7,375.13,26.82,422.21,952.12,279.61,0,1,2,2.51,5,1.0,1.0,0,0.0,electric,omnivore,0,0.0,747.13
0x1232,518.29,40.72,504.24,828.35,600.27,4,4,4,4.99,2,1.0,1.0,0,1.0,gas,omnivore,0,0.0,825.54
0x26c0,213.24,54.0,102.31,2219.1,465.3,6,3,3,3.52,3,0.0,0.0,1,1.0,gas,omnivore,0,1.0,663.31
0x1306,606.59,51.55,845.02,2673.2,419.51,4,1,3,2.43,5,1.0,0.0,0,0.0,electric,vegan,1,0.0,580.3
0x2f88,272.45,14.75,1255.08,1294.34,421.54,4,5,3,5.29,5,1.0,0.0,0,1.0,gas,omnivore,1,1.0,898.55
0x3b39,356.3,17.51,819.87,1237.64,409.46,1,4,4,5.28,9,1.0,,0,1.0,gas,omnivore,0,,846.36
0x2252,504.56,46.63,629.56,2347.29,472.73,2,5,4,0.17,9,1.0,0.0,0,1.0,none,vegetarian,1,1.0,462.39
0x1e81,306.74,6.96,751.14,"&""-{G",278.18,3,1,4,1.79,9,0.0,0.0,0,0.0,electric,omnivore,0,1.0,678.28
0x4daa,393.79,7.3,630.81,807.94,324.48,12,3,4,1.64,9,1.0,1.0,0,0.0,gas,omnivore,0,0.0,678.11
0x1d8a,403.96,52.7,1364.02,3115.36,499.52,1,5,5,6.52,4,0.0,1.0,0,0.0,electric,omnivore,1,0.0,1234.96
0x9c3,370.29,52.45,611.97,2101.6,510.07,2,3,2,2.86,6,1.0,1.0,0,0.0,gas,omnivore,1,0.0,961.15
0x59b,362.41,67.82,169.88,2153.87,370.01,8,1,3,1.29,2,0.0,1.0,0,1.0,electric,vegetarian,0,1.0,493.18
0x3768,356.08,57.37,539.28,1903.57,242.22,4,5,3,4.42,7,1.0,0.0,0,0.0,electric,vegetarian,1,0.0,746.17
0x1223,499.29,46.91,1518.46,2817.96,441.15,1,3,5,5.36,5,0.0,1.0,0,0.0,gas,omnivore,1,1.0,1182.59
0x33c8,434.2,77.26,533.03,2537.48,451.5,2,2,3,5.85,2,1.0,0.0,0,1.0,electric,vegetarian,1,1.0,722.2
0x216b,325.56,17.54,1194.3,1302.33,354.13,4,3,3,4.68,6,1.0,0.0,0,1.0,electric,omnivore,1,0.0,889.85
0x15eb,519.36,32.18,905.9,2302.14,257.27,3,3,2,1.85,2,1.0,1.0,0,0.0,gas,vegetarian,1,0.0,697.13
0x31a0,347.22,58.8,303.52,1949.79,253.31,6,3,4,1.66,2,1.0,0.0,0,0.0,gas,vegetarian,1,0.0,565.77
0x1860,328.29,31.07,571.41,2004.66,525.2,-1,1,5,5.97,2,1.0,0.0,0,1.0,gas,omnivore,1,0.0,805.44
0xfc6,475.62,50.72,517.77,1536.09,516.09,7,3,3,4.6,3,1.0,0.0,1,1.0,gas,vegan,0,1.0,480.47
0x29b9,380.77,74.36,699.99,2170.08,339.3,2,1,3,2.29,8,0.0,1.0,0,1.0,electric,omnivore,1,0.0,876.78
0x2e5f,437.26,59.97,748.8,1893.42,328.48,0,W5&@C,2,4.86,3,1.0,1.0,0,0.0,electric,omnivore,1,0.0,1116.64
0x2b50,356.53,37.31,649.8,1865.89,324.42,3,3,3,2.72,3,0.0,,1,0.0,gas,omnivore,1,0.0,820.13
0x4dd6,359.84,46.74,663.52,1480.33,340.24,11,1,2,2.77,2,1.0,0.0,0,1.0,gas,omnivore,0,1.0,765.89
0x46fb,319.59,56.34,1220.32,1527.6,266.9,0,4,4,3.3,9,0.0,1.0,0,0.0,gas,omnivore,1,,1094.73
0x509c,519.41,33.76,688.65,2084.04,389.27,2,3,4,3.17,3,1.0,0.0,1,0.0,gas,omnivore,0,0.0,785.91
0x1c5e,504.93,62.77,1209.04,2860.11,295.22,3,1,4,2.79,1,1.0,1.0,0,0.0,electric,vegetarian,0,0.0,764.98
0x4de2,296.32,13.76,892.12,1277.52,-77.0,1,3,4,1.66,7,0.0,1.0,0,1.0,electric,omnivore,0,0.0,647.25
0x15af,148.82,1.35,0.0,480.59,278.04,8,3,3,0.54,7,1.0,0.0,1,0.0,gas,omnivore,0,1.0,361.63
0x39a5,412.54,63.7,599.95,1731.46,383.49,4,4,1,2.65,4,1.0,1.0,0,0.0,gas,vegan,0,0.0,596.12
0x4158,481.6,76.18,520.58,1741.38,497.25,4,3,2,2.38,2,1.0,0.0,0,0.0,gas,omnivore,0,0.0,973.99
0x2112,484.67,63.89,865.42,2973.44,508.45,8,1,3,1.57,3,0.0,0.0,0,0.0,gas,vegetarian,1,0.0,752.38
0x4b7,396.31,24.16,1122.97,1619.49,261.42,1,7,3,4.62,4,1.0,1.0,0,1.0,none,omnivore,0,1.0,807.41
0x2e46,537.71,95.91,870.4,1975.41,427.34,1,1,2,3.39,1,1.0,0.0,0,0.0,none,omnivore,1,1.0,1073.31
0x4932,401.11,70.68,899.67,1514.49,451.21,6,3,2,3.29,4,1.0,0.0,0,0.0,none,omnivore,1,0.0,1016.32
0x28dc,330.3,72.68,527.79,1924.48,429.21,3,2,2,3.16,5,1.0,1.0,0,1.0,gas,omnivore,1,0.0,883.99
0x1738,423.84,52.63,742.97,1475.1,511.37,6,3,1,1.83,4,1.0,0.0,0,0.0,gas,omnivore,0,0.0,948.42
0x222c,364.57,106.64,871.02,1070.51,396.66,-4,1,1,1.85,6,1.0,0.0,0,0.0,gas,vegetarian,1,0.0,874.62
0xae3,672.63,49.1,614.77,nl$~7,387.27,4,1,2,2.06,8,1.0,1.0,1,0.0,gas,omnivore,1,0.0,865.33
0x2c3d,359.45,68.58,856.53,1712.27,398.05,1,7,1,2.05,3,0.0,0.0,0,0.0,gas,omnivore,0,0.0,1070.67
0x4d52,451.98,63.67,352.73,1312.6,297.09,4,1,2,3.81,7,1.0,0.0,1,0.0,gas,vegan,1,0.0,558.96
0x121c,366.53,67.49,849.91,2703.38,526.43,0,6,3,4.24,9,1.0,1.0,1,0.0,electric,omnivore,1,0.0,1041.73
0x76b,481.77,43.26,1066.15,1778.73,446.53,2,1,2,3.43,1,1.0,0.0,0,0.0,gas,omnivore,1,0.0,1075.09
0x1935,382.54,72.72,1004.73,2953.19,604.66,0,3,6,0.71,2,0.0,0.0,0,,none,omnivore,1,0.0,773.46
0x2aea,430.81,41.46,1319.21,3670.9,374.54,1,6,3,3.35,4,1.0,0.0,0,0.0,gas,vegetarian,1,0.0,828.75
0xe23,445.65,58.89,1124.57,2197.17,374.77,0,4,3,3.99,3,1.0,,1,0.0,gas,omnivore,0,0.0,1048.47
0x1906,485.71,74.81,236.93598212964594,2258.53,688.48,5,4,4,3.78,7,1.0,0.0,0,1.0,gas,vegan,0,0.0,600.04
0x1645,358.44,50.22,807.55,2056.41,371.1,3,6,4,2.01,6,1.0,0.0,0,0.0,gas,omnivore,0,0.0,853.67
0x4f5c,448.28,63.5,601.35,400.0,245.55,3,M56jV,2,4.3,5,1.0,0.0,1,0.0,gas,omnivore,0,0.0,991.68
0x4f7f,444.26,37.23,517.98,1450.56,451.25,7,1,3,1.96,2,1.0,0.0,1,0.0,gas,omnivore,0,0.0,697.45
0x406e,490.56,71.39,763.35,2088.95,427.6,3,4,2,4.59,5,0.0,1.0,0,0.0,electric,vegetarian,0,0.0,903.24
0x40a5,562.18,79.28,1237.75,2693.59,510.57,0,1,3,1.75,2,1.0,1.0,0,0.0,gas,vegetarian,0,1.0,795.29
0x40f0,430.03,30.33,991.27,2551.39,535.21,5,2,3,3.84,4,1.0,0.0,1,1.0,electric,omnivore,1,0.0,800.73
0x448f,283.92,75.59,889.99,2322.9,384.63,6,4,3,2.2,3,1.0,1.0,0,0.0,gas,vegan,1,1.0,563.01
0x227b,233.0,58.81,779.39,1604.23,391.02,1,1,3,2.47,6,0.0,0.0,0,1.0,none,vegetarian,1,1.0,568.25
0x43a0,362.74,36.91,756.06,"h[QJ""",415.76,2,3,6,2.06,7,1.0,1.0,0,0.0,electric,vegetarian,0,0.0,622.46
0x2821,328.25,42.19,636.31,1544.65,341.46,0,4,1,3.9,9,0.0,0.0,0,0.0,gas,vegetarian,1,1.0,787.87
0x4c85,371.72,30.75,848.66,1803.66,356.51,0,1,1,3.46,8,1.0,1.0,0,0.0,gas,vegetarian,1,0.0,783.95
0x1ac1,541.34,35.73,1126.23,1264.63,335.16,0,2,1,1.03,6,0.0,0.0,0,0.0,gas,omnivore,1,0.0,1027.1
0x1a04,-88.0,87.22,999.59,1999.2,446.87,0,4,5,3.38,9,1.0,0.0,0,1.0,gas,vegetarian,1,0.0,805.71
0xa03,385.05,81.64,1124.93,1805.43,437.5,1,5,2,3.41,8,1.0,0.0,0,0.0,gas,omnivore,0,0.0,1222.46
0xfb4,483.29,68.69,620.1,1726.49,368.36,4,3,3,2.9,5,1.0,0.0,0,0.0,electric,vegetarian,0,0.0,723.56
0xba2,235.52,2.5,139.34,866.79,266.5,6,3,5,0.73,2,0.0,1.0,0,0.0,gas,omnivore,0,1.0,412.39
0x3fbf,447.78,43.84,620.77,]!YUU,299.63,3,1,2,2.75,6,,0.0,0,1.0,electric,omnivore,1,1.0,758.72
0x4111,485.15,8.04,416.63,400.0,399.48,4,3,4,3.04,8,1.0,0.0,0,1.0,electric,vegetarian,0,0.0,492.02
0x450b,406.14,43.49,794.84,1960.24,366.69,7,1,4,5.39,1,1.0,1.0,0,1.0,gas,omnivore,0,0.0,890.36
0x4a32,309.35,61.62,792.6,1385.74,424.64,3,4,2,4.58,4,1.0,0.0,1,1.0,gas,omnivore,1,0.0,926.48
0x2b83,232.26,4.54,589.46,666.53,187.75,0,2,3,4.91,4,0.0,0.0,0,0.0,electric,omnivore,1,1.0,803.51
0x4554,420.99,38.78,782.74,1754.79,354.0,4,1,4,3.46,4,1.0,1.0,0,1.0,electric,omnivore,1,0.0,777.41
0x2008,377.0,58.66,660.42,1454.85,525.55,2,2,3,3.33,2,1.0,1.0,0,1.0,electric,omnivore,1,0.0,811.97
0x3755,460.14,21.2,774.65,1700.98,333.35,1,2,2,3.56,3,0.0,1.0,0,0.0,gas,vegetarian,1,0.0,745.09
0x1895,384.43,32.68,870.72,1440.4,361.54,2,2,2,1.64,2,1.0,1.0,1,0.0,none,vegetarian,0,0.0,531.84
0x2a9c,299.08,40.99,1257.31,2340.6,328.82,2,2,3,4.53,3,0.0,0.0,0,1.0,nZJMK,omnivore,0,0.0,1003.89
0x126d,-66.0,44.49,954.82,995.01,317.77,0,4,3,5.71,3,1.0,0.0,0,1.0,electric,omnivore,1,0.0,955.39
0x3433,429.54,65.23,384.02,2060.43,244.09,2,7,3,4.95,4,1.0,0.0,0,1.0,ia2bH,vegetarian,1,0.0,641.68
0x10b2,351.2,38.37,982.11,1900.24,571.25,4,4,1,4.76,7,0.0,0.0,0,0.0,electric,omnivore,1,0.0,1199.95
0x28be,370.17,49.72,881.91,1861.73,433.55,2,2,-2,3.23,2,1.0,1.0,0,1.0,gas,omnivore,0,0.0,920.22
0x459f,314.26,48.49,1191.71,:'UaN,461.27,2,3,5,4.19,4,1.0,1.0,0,0.0,gas,omnivore,0,0.0,998.57
0x48d6,253.37,69.67,279.84,955.12,397.57,10,D/;4.,3,6.07,4,0.0,1.0,0,1.0,electric,omnivore,0,0.0,919.29
0x471b,407.09,64.27,896.26,1333.74,270.56,11,3,5,0.9,9,1.0,0.0,0,0.0,gas,omnivore,0,1.0,795.57
0x4029,373.93,63.02,595.57,2043.42,335.05,5,1,2,2.84,8,1.0,0.0,0,1.0,electric,omnivore,0,0.0,845.53
0x1c73,436.74,69.94,-189.58075257970484,2345.43,382.58,1,2,2,1.91,9,1.0,1.0,1,1.0,gas,omnivore,0,1.0,804.39
0x491,191.75,58.75,1871.6979514351135,1430.83,498.32,3,7,3,1.97,5,1.0,1.0,0,0.0,gas,omnivore,0,0.0,890.05
0x34c2,454.77,18.88,1214.16,2781.01,464.66,0,5,5,0.0,4,0.0,0.0,1,1.0,electric,omnivore,1,0.0,585.97
0x1cc4,370.6,35.84,793.59,2184.68,476.8,0,7,5,0.64,3,0.0,0.0,1,1.0,gas,omnivore,1,0.0,588.89
0x4bc5,492.49,81.1,1004.05,1600.67,631.87,1,4,3,4.89,7,1.0,1.0,0,1.0,none,omnivore,1,0.0,1023.69
0x401f,384.16,41.72,961.55,1276.6,332.26,2,1,1,3.05,5,1.0,0.0,0,0.0,electric,omnivore,0,0.0,403.48
0x3fa4,273.91,36.4,615.91,1096.45,278.58,4,5,3,2.81,4,1.0,1.0,0,0.0,gas,vegetarian,1,1.0,608.42
0x789,363.5,61.77,492.96,1588.66,328.71,4,6,3,2.29,3,0.0,1.0,0,1.0,gas,omnivore,0,0.0,780.67
0x1d58,384.84,14.36,880.48,1509.1,414.01,2,8,2,4.56,1,1.0,1.0,0,,gas,omnivore,1,1.0,828.38
0x4339,525.3,57.84,1263.49,2577.96,443.72,1,1,2,0.0,3,,0.0,0,0.0,gas,omnivore,1,0.0,1018.85
0x1f17,452.61,58.16,925.66,1707.97,403.99,0,6,2,1.66,4,1.0,1.0,0,1.0,gas,omnivore,0,0.0,854.28
0x1438,480.11,49.79,548.88,1411.51,506.74,2,9149P,4,3.53,8,0.0,1.0,0,1.0,electric,omnivore,1,0.0,823.93
0x28c5,363.23,104.06,1046.97,2142.71,373.61,0,1,2,0.33,1,1.0,1.0,1,1.0,none,omnivore,0,0.0,767.6
0x4393,460.66,45.82,714.66,1356.15,304.71,7,1,4,1.18,9,0.0,0.0,1,1.0,none,omnivore,0,0.0,598.33
0x27d5,287.45,30.08,360.51,1410.13,479.26,8,3,3,2.73,2,1.0,0.0,1,1.0,gas,vegan,1,0.0,1170.2
0x1ea4,431.64,24.0,873.53,1164.55,383.76,3,2,3,5.14,3,1.0,0.0,0,1.0,gas,omnivore,0,1.0,855.21
0x1979,507.21,32.01,316.03,1809.76,444.6,7,1,3,4.47,9,1.0,0.0,0,0.0,electric,omnivore,0,0.0,897.96
0x3e3a,468.01,62.89,685.86,1410.5,535.13,6,1,3,2.12,3,1.0,0.0,0,1.0,gas,omnivore,1,0.0,811.22
0x2d5f,374.03,63.55,899.89,1916.73,522.05,8,2,3,0.02,7,0.0,0.0,0,0.0,electric,omnivore,0,0.0,843.22
0x50cf,456.82,60.41,823.83,1683.13,384.14,6,3,2,2.2,4,1.0,0.0,0,1.0,electric,vegetarian,0,1.0,623.79
0x188d,290.33,77.37,1435.69,1509.09,318.39,1,4,2,3.58,1,0.0,1.0,0,1.0,gas,omnivore,1,0.0,1124.66
0x27a9,344.73,58.87,314.52,785.08,288.57,3,3,3,2.74,6,1.0,0.0,0,1.0,electric,omnivore,0,0.0,709.52
0x3f25,390.18,31.48,520.14,1484.82,503.43,3,2,2,1.06,1,1.0,1.0,0,0.0,gas,omnivore,1,0.0,717.37
0x1e7e,348.17,83.1,873.95,2156.91,342.4,5,6,3,2.62,8,0.0,0.0,0,0.0,none,omnivore,1,0.0,1021.96
0x491d,317.41,56.94,1077.67,1233.19,511.05,2,3,2,1.51,2,1.0,0.0,1,0.0,gas,vegetarian,0,0.0,676.86
0x91f,459.65,84.17,949.96,2291.18,-44.0,5,6,2,0.32,9,1.0,1.0,1,1.0,electric,omnivore,1,1.0,770.46
0x4ff9,470.43,3.81,497.95,1739.11,443.48,4,4,0,2.97,6,0.0,0.0,0,1.0,gas,omnivore,1,0.0,679.88
0x19ca,360.32,34.07,1268.47,1912.87,466.72,3,4,3,3.45,2,0.0,1.0,0,0.0,gas,omnivore,1,1.0,1027.16
0x1bef,423.75,73.52,956.48,1990.09,500.71,7,6,2,1.8,7,1.0,0.0,1,0.0,gas,omnivore,0,0.0,978.15
0x2f3a,259.08,92.39,1090.95,1584.72,279.03,1,2,2,3.57,1,0.0,1.0,1,1.0,gas,omnivore,0,1.0,992.22
0x365c,586.46,82.4,1376.41,3193.96,537.5,0,2,3,2.52,5,1.0,0.0,0,0.0,gas,omnivore,0,0.0,1222.08
0x17b4,391.63,83.89,1064.0,2617.45,412.65,0,3,3,0.75,2,1.0,0.0,0,0.0,electric,omnivore,1,1.0,911.28
0x3d48,463.76,66.81,905.8,1644.62,-33.0,4,4,2,2.51,1,1.0,0.0,0,0.0,gas,vegetarian,0,0.0,780.67
0x3d08,396.94,57.36,745.36,1371.54,445.97,0,5,2,1.32,7,1.0,0.0,0,1.0,gas,vegan,1,1.0,479.35
0x26bf,455.49,26.6,979.73,1845.78,447.24,4,5,3,3.8,5,,1.0,0,0.0,gas,vegetarian,0,0.0,748.06
0x1520,302.52,54.79,1235.59,1495.69,494.86,0,5,4,4.01,4,0.0,0.0,0,0.0,electric,omnivore,1,0.0,1076.63
0x151e,418.3,40.72,928.89,1735.77,456.04,5,2,3,2.36,7,0.0,0.0,0,1.0,electric,omnivore,0,1.0,794.84
0x4cb8,398.08,42.9,1199.4,1488.67,380.6,1,7,3,3.77,3,1.0,0.0,0,1.0,gas,vegetarian,0,0.0,705.64
0x3ea0,513.47,29.74,1017.41,2330.86,376.25,3,2,4,4.74,2,1.0,1.0,0,0.0,electric,omnivore,1,1.0,959.66
0x4585,435.85,61.73,1119.81,3105.69,567.95,2,5,3,2.37,3,,1.0,0,0.0,gas,omnivore,1,0.0,1048.19
0x19ae,440.85,30.35,613.39,1578.18,551.71,5,2,3,2.87,9,1.0,0.0,1,1.0,gas,omnivore,0,1.0,680.27
0x3a0a,449.23,24.48,765.47,2198.39,585.31,2,1,3,3.24,7,1.0,0.0,0,0.0,electric,omnivore,0,1.0,847.99
0x4018,216.07,47.19,265.83,1403.83,399.78,6,4,4,1.76,7,0.0,1.0,0,0.0,gas,omnivore,0,1.0,675.6
0xa4e,286.71,55.24,202.52,1738.52,189.86,8,1,3,2.46,5,1.0,0.0,0,1.0,electric,omnivore,1,0.0,662.51
0x4e27,421.9,14.07,463.29,1057.24,335.79,6,3,4,3.04,1,1.0,1.0,0,1.0,none,vegetarian,1,0.0,453.6
0x1311,449.33,23.74,817.86,1235.38,316.29,2,1,5,2.53,5,1.0,0.0,0,1.0,electric,vegan,1,0.0,430.65
0x2fc2,323.76,48.35,1244.61,1923.09,499.26,3,3,4,2.22,2,0.0,1.0,0,1.0,none,omnivore,0,0.0,775.23
0x4fee,460.8,110.29,1003.16,2713.02,397.46,8,1,2,1.74,8,1.0,1.0,0,1.0,gas,vegetarian,1,1.0,767.54
0x299f,184.22,31.03,362.37,479.83,254.79,8,5,2,3.94,1,0.0,,0,1.0,electric,vegetarian,0,0.0,546.76
0x3d22,240.76,37.59,545.76,543.38,383.96,0,7,3,3.35,5,0.0,1.0,0,0.0,C]<Cw,vegan,1,1.0,495.73
0x127c,381.28,4.41,565.07,1989.56,415.87,3,1,5,0.2,3,,0.0,1,1.0,gas,omnivore,1,0.0,432.83
0x2ab2,561.27,41.31,1167.84,2162.92,318.08,4,2,2,3.08,4,1.0,1.0,0,0.0,none,vegetarian,0,0.0,1062.07
0x202d,411.52,30.8,745.14,1445.24,403.08,0,4,3,2.21,2,1.0,1.0,0,1.0,gas,omnivore,0,1.0,693.0
0x4ba9,297.34,38.31,563.99,1874.66,426.45,8,1,3,3.76,5,0.0,1.0,0,1.0,none,omnivore,1,0.0,742.84
0x1f3c,293.32,52.43,475.71,^oyS|,457.18,2,5,2,4.27,8,1.0,0.0,0,1.0,electric,vegetarian,1,0.0,656.52
0x22ec,345.65,-55.0,639.54,866.97,361.43,7,3,3,3.63,1,1.0,1.0,0,1.0,gas,omnivore,1,1.0,804.27
0x4a2d,558.2,44.33,1038.6,1545.93,259.54,0,1,3,3.24,1,0.0,1.0,1,1.0,gas,omnivore,1,0.0,854.84
